0.539823	0.008075	0.646008	0.436378	0.138063	0.000000	0.149280	0.103759	0.325386	0.543354	0.511151	0.455698	0.430304	0.364146	0.364187	0.034876	0.548472	0.112040	0.645131	0.082069	0.584303	0.646043	0.644001	0.418261	0.336800	0.382855	0.152887	0.643606	0.646043	0.289160	0.281370	0.035278	0.279294	0.037394	0.561464	0.119931	0.251008	0.036955	0.423897	0.646043	0.318905	0.646043	0.270821	0.055503	0.358793	0.347536	0.643848	0.039013	0.271893	0.105220	0.452661	0.138328	0.645565	0.000000	0.019603	0.637548	0.620594	0.549204	0.382698	0.161015	0.061992	0.083292	0.640620	0.084503	0.646043	0.464316	0.646019	0.622869	0.646043	0.646040	0.040180	0.131274	0.646043	0.646043	0.137947	0.641837	0.550346	0.646043	0.646043	0.205472	0.058607	0.000470	0.646043	0.639233	0.011794	0.365820	0.295832	0.646043	0.047688	0.028318	0.645580	0.646043	0.561902	0.561489	0.584302	0.646043	0.646043	0.061628	0.013473	0.646043
0.287342	0.022994	0.645833	0.216012	0.211433	0.502480	0.149280	0.281801	0.325123	0.303523	0.511078	0.455637	0.430572	0.364316	0.364345	0.034703	0.417613	0.646043	0.645797	0.341779	0.473040	0.646043	0.644001	0.418341	0.336839	0.382769	0.136537	0.643603	0.645905	0.321308	0.281373	0.035280	0.104722	0.035573	0.001098	0.450542	0.072528	0.036959	0.306121	0.000000	0.000000	0.646043	0.270744	0.055503	0.365974	0.135485	0.643847	0.039024	0.272311	0.329120	0.536209	0.430605	0.645564	0.645632	0.019596	0.637561	0.613210	0.518153	0.617624	0.314808	0.646043	0.360386	0.304529	0.084510	0.646043	0.464316	0.646019	0.622869	0.646043	0.646040	0.056921	0.160904	0.646043	0.646043	0.254078	0.641837	0.000216	0.155606	0.646043	0.180154	0.645380	0.000898	0.443205	0.639233	0.011945	0.173906	0.293923	0.292684	0.583765	0.028326	0.644305	0.646043	0.160437	0.094042	0.018399	0.646043	0.646043	0.142101	0.604106	0.208252
0.287342	0.344236	0.645833	0.216007	0.211435	0.502490	0.149280	0.281805	0.237368	0.265164	0.482145	0.433750	0.519708	0.427203	0.419564	0.034703	0.417558	0.646043	0.645797	0.341780	0.000000	0.646043	0.644000	0.446401	0.349933	0.352873	0.136883	0.642223	0.645905	0.321308	0.281373	0.035280	0.104719	0.035573	0.009433	0.450656	0.072505	0.040413	0.634131	0.000000	0.646043	0.646043	0.102323	0.055503	0.363046	0.571569	0.643322	0.046634	0.464472	0.325320	0.565713	0.534936	0.645564	0.645632	0.019596	0.637561	0.613187	0.017038	0.058036	0.000010	0.174183	0.646043	0.011917	0.087293	0.646043	0.464771	0.646019	0.622869	0.646043	0.646040	0.646043	0.160974	0.646043	0.646043	0.309961	0.641837	0.607689	0.012925	0.646043	0.062047	0.645379	0.092048	0.443213	0.639233	0.011945	0.173912	0.293924	0.292676	0.583786	0.034007	0.637869	0.646043	0.031561	0.023314	0.011700	0.646043	0.646043	0.645632	0.604106	0.208252
0.385365	0.008550	0.645952	0.318147	0.173492	0.397792	0.149280	0.190920	0.325430	0.303668	0.511163	0.138691	0.430259	0.364118	0.232461	0.035017	0.492464	0.353550	0.645255	0.217286	0.634911	0.646043	0.644001	0.612909	0.413536	0.151323	0.228350	0.398565	0.646043	0.018549	0.281368	0.035278	0.494513	0.038714	0.104130	0.045781	0.434529	0.036953	0.590001	0.373221	0.625799	0.646043	0.270820	0.055503	0.353701	0.546138	0.643848	0.039008	0.271823	0.320495	0.452626	0.020879	0.000000	0.000000	0.019609	0.637537	0.646034	0.559606	0.354486	0.139266	0.066562	0.267089	0.514054	0.300063	0.646043	0.005710	0.036314	0.005741	0.646043	0.646040	0.035543	0.129951	0.646043	0.646043	0.101285	0.641837	0.606008	0.252477	0.646043	0.211219	0.058607	0.000384	0.414325	0.639233	0.343571	0.475298	0.634961	0.646043	0.047688	0.028315	0.644877	0.646043	0.300842	0.226283	0.072759	0.646043	0.646043	0.048040	0.013473	0.646043
0.347047	0.012062	0.645921	0.280425	0.186976	0.438599	0.149280	0.223982	0.646043	0.565661	0.564647	0.513193	0.191966	0.223021	0.232671	0.034710	0.467297	0.446825	0.645425	0.262734	0.556215	0.646043	0.644002	0.354457	0.303247	0.455222	0.306892	0.645111	0.646043	0.018495	0.281372	0.035278	0.110908	0.035644	0.181912	0.432052	0.077156	0.034017	0.304968	0.359727	0.631056	0.646043	0.270814	0.055503	0.345365	0.133723	0.644535	0.028461	0.000000	0.320496	0.052012	0.020879	0.645565	0.000000	0.019596	0.637561	0.646034	0.542562	0.354577	0.135866	0.068876	0.283412	0.638221	0.078893	0.646043	0.463963	0.646019	0.622869	0.646043	0.646040	0.043391	0.156901	0.646043	0.646043	0.133550	0.641837	0.606455	0.250488	0.646043	0.201074	0.058607	0.000537	0.419141	0.639233	0.396750	0.484636	0.636849	0.646043	0.047688	0.021987	0.645540	0.646043	0.298232	0.223374	0.070753	0.646043	0.646043	0.073278	0.013473	0.646043
0.370882	0.008739	0.645942	0.304354	0.178322	0.412948	0.149280	0.202826	0.646043	0.440290	0.564647	0.229233	0.191965	0.223021	0.103569	0.035017	0.483943	0.386540	0.645307	0.233942	0.634313	0.646043	0.644002	0.605910	0.411314	0.164005	0.234364	0.459375	0.645483	0.321486	0.281368	0.035285	0.493215	0.038709	0.000751	0.045933	0.433798	0.034016	0.305767	0.355319	0.646043	0.646043	0.270820	0.055503	0.345367	0.134943	0.644535	0.028458	0.000000	0.562968	0.052012	0.366761	0.000000	0.645632	0.019609	0.637537	0.613251	0.559493	0.357652	0.134637	0.069461	0.280190	0.513692	0.163340	0.646043	0.004905	0.036314	0.005741	0.646043	0.646040	0.035590	0.129953	0.646043	0.646043	0.100669	0.641837	0.607689	0.013950	0.646043	0.211163	0.645380	0.000384	0.415352	0.639233	0.011945	0.157707	0.291794	0.315709	0.495090	0.021983	0.644164	0.646043	0.031682	0.023335	0.011700	0.646043	0.646043	0.048162	0.604106	0.208252
0.287342	0.010322	0.645833	0.216012	0.211433	0.502480	0.149280	0.281801	0.325415	0.303661	0.511159	0.138685	0.430273	0.364127	0.232470	0.035013	0.417716	0.646043	0.645797	0.341779	0.623327	0.646043	0.644001	0.612901	0.413506	0.151320	0.246902	0.398684	0.645905	0.321308	0.281368	0.035280	0.486734	0.038680	0.000615	0.046806	0.429788	0.036952	0.595336	0.000000	0.646043	0.646043	0.270818	0.055503	0.353591	0.549657	0.643848	0.039005	0.271848	0.562967	0.452639	0.366761	0.000000	0.645632	0.019609	0.637537	0.613251	0.557384	0.572137	0.000010	0.174183	0.344328	0.011921	0.300074	0.646043	0.005710	0.036318	0.005741	0.646043	0.646040	0.036493	0.129964	0.646043	0.646043	0.104470	0.641837	0.607689	0.012925	0.646043	0.210102	0.645380	0.000400	0.443205	0.639233	0.011945	0.173906	0.293923	0.292684	0.583765	0.028312	0.641611	0.646043	0.031562	0.023314	0.011700	0.646043	0.646043	0.050528	0.604106	0.208252
0.555593	0.006959	0.646011	0.445544	0.135819	0.244613	0.149280	0.098395	0.000000	0.221201	0.133188	0.001408	0.646043	0.646043	0.382619	0.035028	0.541346	0.094263	0.645106	0.072651	0.642598	0.646043	0.643996	0.614045	0.413894	0.149138	0.175026	0.386952	0.623482	0.325828	0.281369	0.035580	0.514177	0.038795	0.037408	0.043377	0.446107	0.518455	0.511511	0.645097	0.634032	0.646032	0.270822	0.055503	0.352895	0.475874	0.571671	0.283436	0.208183	0.562967	0.404876	0.366760	0.000000	0.645623	0.019610	0.637536	0.613251	0.561033	0.307299	0.160818	0.036252	0.080514	0.515713	0.646026	0.646043	0.317038	0.036314	0.005741	0.646043	0.646040	0.034944	0.129921	0.646043	0.646043	0.098396	0.641837	0.606707	0.023126	0.646043	0.211905	0.645379	0.000373	0.445527	0.639233	0.011945	0.119924	0.280504	0.388059	0.101936	0.357160	0.154078	0.646043	0.033274	0.023656	0.011700	0.646043	0.646043	0.046550	0.604105	0.208257
0.339927	0.004867	0.645913	0.273011	0.189720	0.446367	0.149280	0.230628	0.201143	0.479696	0.466698	0.423872	0.554047	0.457421	0.442690	0.034709	0.461750	0.466532	0.645467	0.271657	0.554807	0.646043	0.644003	0.459445	0.355850	0.339246	0.315073	0.641291	0.645722	0.321399	0.281373	0.035282	0.110067	0.035634	0.001658	0.434643	0.076493	0.032255	0.640261	0.348365	0.646043	0.646043	0.270823	0.055503	0.360711	0.574503	0.645424	0.000000	0.595962	0.325032	0.570486	0.575713	0.645564	0.645632	0.019596	0.637561	0.613184	0.542212	0.356491	0.132585	0.070770	0.291503	0.637987	0.088700	0.646043	0.463788	0.646019	0.622869	0.646043	0.646040	0.000000	0.157436	0.646043	0.646043	0.002359	0.641837	0.607689	0.013467	0.646043	0.228064	0.645380	0.000119	0.420869	0.639233	0.011945	0.164072	0.292735	0.306235	0.540426	0.014661	0.645561	0.646043	0.031624	0.023325	0.011700	0.646043	0.646043	0.021941	0.604106	0.208252
0.539362	0.008112	0.646008	0.436120	0.138127	0.256535	0.149280	0.103913	0.325239	0.543331	0.511538	0.455664	0.430452	0.364240	0.364273	0.034740	0.539634	0.112577	0.645114	0.082357	0.582868	0.646043	0.646043	0.418484	0.336903	0.382610	0.138220	0.643598	0.629803	0.324597	0.281373	0.035488	0.140313	0.035983	0.004725	0.347879	0.101873	0.000000	0.309880	0.646043	0.000000	0.646043	0.270821	0.055503	0.365641	0.141311	0.643854	0.038921	0.272127	0.329134	0.536143	0.430496	0.645549	0.645626	0.019598	0.637558	0.613210	0.548881	0.503337	0.640488	0.336722	0.083376	0.640567	0.084507	0.646043	0.464312	0.646019	0.622867	0.646043	0.646040	0.040332	0.144227	0.646043	0.646043	0.149621	0.641837	0.000216	0.155607	0.646043	0.204720	0.645386	0.000471	0.440600	0.639233	0.011945	0.122913	0.282008	0.381007	0.119760	0.028255	0.644319	0.646043	0.160463	0.094044	0.018400	0.646043	0.646043	0.062137	0.604105	0.208255
