0.000000	0.289710	0.000000	0.312450	0.346055	0.623137	0.018949	0.194818	0.440057	0.181618	0.418130	0.606808	0.285175	0.109819	0.533057	0.636328	0.092573	0.602466	0.331818	0.619518	0.059202	0.356487	0.161966	0.370981	0.291845	0.136330	0.281313	0.258251	0.636295	0.457135	0.257156	0.621547	0.411282	0.551407	0.636407	0.217308	0.431557	0.636407	0.360727	0.401037	0.208731	0.504183	0.419812	0.558467	0.492095	0.117238	0.330655	0.037300	0.636407	0.317878	0.631994	0.264095	0.088385	0.306159	0.294773	0.233444	0.284349	0.006898	0.198988	0.094910	0.308599	0.500491	0.592429	0.500860	0.175702	0.588662	0.345784	0.492160	0.319973	0.286911	0.257930	0.217247	0.481734	0.067179	0.163415	0.533863	0.066728	0.316413	0.253633	0.636339	0.178009	0.329693	0.012608	0.014355	0.635459	0.636407	0.236014	0.248242	0.401896	0.061797	0.628286	0.636407	0.562249	0.636407	0.277426	0.636407	0.636407	0.090698	0.636407	0.636407
0.431853	0.106459	0.065639	0.005566	0.211651	0.400162	0.283414	0.030044	0.343719	0.181595	0.421309	0.606821	0.013514	0.021592	0.634275	0.049471	0.632817	0.636407	0.029304	0.614747	0.127888	0.356487	0.165497	0.370981	0.289841	0.611606	0.500261	0.254298	0.300065	0.501242	0.244892	0.621097	0.415859	0.578344	0.636407	0.594657	0.405332	0.636406	0.245842	0.022025	0.209859	0.502547	0.419812	0.558467	0.487475	0.375753	0.277564	0.037300	0.636407	0.317878	0.071265	0.000000	0.383526	0.019272	0.635843	0.636209	0.636266	0.008354	0.007328	0.022106	0.633041	0.363162	0.393065	0.573803	0.000000	0.636407	0.075760	0.636369	0.551584	0.636407	0.243883	0.208234	0.491443	0.004002	0.156655	0.606442	0.045334	0.154976	0.190617	0.636407	0.165894	0.156615	0.012650	0.117271	0.612001	0.636407	0.500263	0.024705	0.380984	0.063765	0.628052	0.636407	0.561492	0.636407	0.039340	0.636407	0.636407	0.090698	0.636407	0.636407
0.431855	0.106459	0.065639	0.018329	0.211651	0.383030	0.283414	0.030044	0.343720	0.181724	0.419912	0.606748	0.013514	0.021592	0.636406	0.049471	0.632816	0.636407	0.029304	0.619626	0.636356	0.356487	0.165672	0.370981	0.293887	0.611600	0.500258	0.254298	0.300066	0.457023	0.247059	0.621097	0.415859	0.561455	0.636407	0.350553	0.405332	0.636407	0.365075	0.022025	0.207576	0.502534	0.419812	0.558467	0.487475	0.058073	0.357750	0.037300	0.636407	0.317878	0.071265	0.000000	0.383526	0.020048	0.635842	0.000000	0.636266	0.000009	0.007328	0.025964	0.633041	0.579546	0.623441	0.499428	0.186717	0.636407	0.377584	0.568184	0.553854	0.636407	0.246377	0.209844	0.491443	0.158076	0.156655	0.038648	0.636001	0.636398	0.636340	0.627486	0.362757	0.502169	0.012650	0.168380	0.611823	0.636407	0.035881	0.339676	0.385017	0.063765	0.628052	0.636407	0.561486	0.636407	0.507874	0.636407	0.636407	0.090698	0.636407	0.636407
0.431996	0.106430	0.065610	0.005557	0.211588	0.554047	0.283447	0.030023	0.343798	0.631591	0.516472	0.542093	0.261289	0.095459	0.574913	0.636276	0.099210	0.612690	0.270313	0.539364	0.040903	0.356487	0.162967	0.370982	0.290090	0.145533	0.280976	0.256995	0.300140	0.501392	0.336857	0.621406	0.412736	0.566658	0.636407	0.442686	0.431017	0.636406	0.245842	0.378780	0.209719	0.502086	0.419812	0.558467	0.000000	0.376076	0.277563	0.037300	0.636407	0.317878	0.629901	0.242535	0.096450	0.319663	0.316350	0.636407	0.309940	0.002097	0.180652	0.041455	0.324453	0.363099	0.409965	0.000000	0.618302	0.636407	0.113131	0.420587	0.369905	0.187469	0.336707	0.270197	0.484758	0.004057	0.161378	0.606455	0.045331	0.154872	0.190582	0.635240	0.164263	0.156490	0.012650	0.117054	0.605731	0.636407	0.500325	0.024692	0.568421	0.636407	0.000336	0.636407	0.561276	0.636407	0.039271	0.636407	0.636407	0.090698	0.636407	0.636407
0.431848	0.106460	0.065641	0.317471	0.211652	0.495563	0.283414	0.030044	0.276649	0.180295	0.385774	0.607544	0.500223	0.343506	0.207752	0.636404	0.071782	0.392120	0.595888	0.619627	0.636407	0.356487	0.123088	0.636407	0.503943	0.611606	0.500261	0.306308	0.300133	0.457035	0.256003	0.625734	0.358947	0.547436	0.636407	0.440906	0.405332	0.000000	0.031322	0.022025	0.113714	0.270816	0.030625	0.002947	0.636407	0.000000	0.088379	0.636407	0.636407	0.317878	0.071265	0.603273	0.516398	0.023498	0.635843	0.636165	0.636266	0.006912	0.007328	0.022106	0.633041	0.636407	0.636407	0.343576	0.115948	0.623859	0.075773	0.418115	0.303310	0.189866	0.256609	0.216405	0.391963	0.200171	0.195860	0.606440	0.045334	0.154999	0.190610	0.636396	0.165597	0.156642	0.012650	0.168720	0.611119	0.636407	0.500249	0.024708	0.367145	0.035069	0.632677	0.636407	0.561463	0.636407	0.039355	0.636407	0.636407	0.090698	0.636407	0.636407
0.431979	0.106437	0.065608	0.006906	0.211603	0.199911	0.283437	0.030027	0.343787	0.329653	0.060510	0.551040	0.285175	0.109819	0.576752	0.636328	0.092573	0.602466	0.331818	0.619518	0.059202	0.356487	0.551987	0.370981	0.292914	0.136330	0.281313	0.258247	0.300130	0.457135	0.323717	0.621547	0.000000	0.551409	0.636407	0.217308	0.431557	0.636407	0.245842	0.401037	0.208113	0.502149	0.419812	0.558467	0.492095	0.117238	0.330655	0.037300	0.636407	0.317878	0.631994	0.264095	0.088385	0.331341	0.294773	0.233444	0.284349	0.002479	0.198988	0.094910	0.308599	0.500491	0.592429	0.000000	0.612812	0.636407	0.345784	0.492160	0.359698	0.180642	0.325767	0.262116	0.481734	0.067179	0.163415	0.533863	0.066728	0.316413	0.253619	0.634781	0.175661	0.329693	0.012650	0.166006	0.606514	0.636407	0.236014	0.248242	0.484356	0.061797	0.628286	0.636407	0.561307	0.636407	0.277426	0.636407	0.636407	0.090698	0.636407	0.636407
0.431860	0.106459	0.065640	0.317470	0.211650	0.580553	0.283413	0.030043	0.343723	0.181721	0.419933	0.606751	0.000000	0.021592	0.533150	0.049395	0.636407	0.636407	0.029304	0.619627	0.636407	0.356487	0.165658	0.370981	0.294724	0.136514	0.281216	0.254298	0.300068	0.457020	0.256242	0.621097	0.415857	0.553934	0.636407	0.221855	0.431548	0.636407	0.360640	0.400485	0.207104	0.502481	0.419813	0.558467	0.487481	0.000000	0.328100	0.037300	0.636407	0.317878	0.631958	0.263487	0.088504	0.305535	0.295223	0.237181	0.284882	0.007017	0.198586	0.094747	0.308947	0.635632	0.636407	0.500427	0.175805	0.588756	0.342813	0.488966	0.319269	0.287367	0.256887	0.216581	0.491443	0.197081	0.156655	0.535669	0.066072	0.316064	0.251900	0.636339	0.177783	0.329390	0.012650	0.168707	0.611096	0.636407	0.240037	0.243655	0.401515	0.063759	0.628053	0.636407	0.561461	0.636407	0.276901	0.636407	0.636407	0.090698	0.636407	0.636407
0.431963	0.106429	0.065614	0.006905	0.211587	0.199911	0.283457	0.030024	0.343780	0.631515	0.323042	0.542094	0.285175	0.109819	0.577462	0.636328	0.092573	0.602466	0.331818	0.619518	0.059202	0.356487	0.161795	0.370981	0.292736	0.136330	0.281313	0.258247	0.300133	0.457135	0.245886	0.621547	0.411286	0.551409	0.636407	0.217308	0.431557	0.636407	0.245842	0.401037	0.208227	0.502542	0.419812	0.558467	0.492095	0.117238	0.330655	0.037300	0.636407	0.317878	0.631994	0.264095	0.088385	0.303252	0.294773	0.233444	0.284349	0.008389	0.198988	0.094910	0.308599	0.500491	0.592429	0.000000	0.000000	0.636407	0.345784	0.492160	0.308992	0.636398	0.245027	0.208973	0.481734	0.067179	0.163415	0.533863	0.066728	0.316413	0.253642	0.636407	0.178854	0.329693	0.012650	0.165995	0.611936	0.636407	0.236014	0.248242	0.381576	0.061797	0.628286	0.636407	0.561489	0.636407	0.277426	0.636407	0.636407	0.090698	0.636407	0.636407
0.431849	0.106460	0.065640	0.018330	0.211652	0.399829	0.283414	0.030044	0.343717	0.180781	0.382785	0.607272	0.505775	0.353030	0.473953	0.636404	0.071601	0.385051	0.597808	0.619624	0.215083	0.356487	0.121147	0.370981	0.293913	0.096169	0.331039	0.309198	0.300135	0.457038	0.256662	0.625928	0.356002	0.535520	0.636407	0.350553	0.529957	0.636407	0.261859	0.539093	0.207560	0.502480	0.419812	0.558467	0.544200	0.058072	0.357750	0.037300	0.636407	0.317878	0.635826	0.620766	0.232819	0.376959	0.192413	0.000000	0.168526	0.000009	0.307672	0.173928	0.230361	0.579547	0.623927	0.332564	0.114142	0.625243	0.619341	0.380479	0.303839	0.187990	0.257363	0.216886	0.387718	0.161175	0.196124	0.038648	0.636001	0.636398	0.636340	0.634862	0.362068	0.502169	0.012650	0.168386	0.611066	0.636407	0.035881	0.339676	0.387943	0.046349	0.630412	0.636407	0.561461	0.636407	0.507875	0.636407	0.636407	0.090698	0.636407	0.000000
0.431849	0.106460	0.065640	0.018330	0.211652	0.399829	0.283414	0.030044	0.343717	0.180781	0.382785	0.607272	0.505775	0.353030	0.473953	0.636404	0.071601	0.385051	0.597808	0.619624	0.215082	0.356487	0.121147	0.370981	0.298694	0.096169	0.331039	0.309198	0.300135	0.457038	0.256662	0.625928	0.356002	0.514751	0.636407	0.141013	0.433519	0.636407	0.261859	0.539093	0.204864	0.493814	0.419812	0.558467	0.544200	0.058072	0.537227	0.037300	0.636407	0.317878	0.635826	0.620766	0.232819	0.376959	0.192413	0.000000	0.168526	0.000009	0.307672	0.173928	0.230361	0.579546	0.623927	0.332564	0.114142	0.625243	0.462056	0.568182	0.303839	0.187990	0.257363	0.216886	0.387718	0.161175	0.196124	0.038648	0.636001	0.636398	0.636340	0.634862	0.362068	0.502169	0.012650	0.168386	0.512298	0.636407	0.636407	0.014872	0.387943	0.046349	0.630412	0.000000	0.240151	0.636407	0.507875	0.636407	0.636407	0.090698	0.636407	0.636407
